timestamp,thread,cls,name,method,tag,arg_0,arg_1,arg_2,arg_3,arg_4,arg_5,arg_6,arg_7,arg_8,arg_9,arg_10,arg_11,arg_12,arg_13,arg_14,arg_15,arg_16,arg_17,arg_18,arg_19
59,main,Inertial,inertial,state,,1,522,0,0,1,0,0,0,1.556444,-1.983703,0.2136296,0.01330566,0.1054688,1.01123,1
60,main,Inertial,inertial,calibrate,
2161,main,Inertial,inertial,state,,1,2598,0.001160769,0.001160769,0,0.9213902,0.1281597,0.001160769,0,0,0,0.01416016,0.1082764,1.009644,1
2163,main,Gps,gps,state,,1,2595,8.791496,8.791496,512.5748,1656.249,0,0,-7.027673,-3.778458,8.791496,-0.5798517,-1.129185,1.007111,0.046875,0.02746582,-1.004272,1
2170,main,Odometry,odometry,compute_position_with_heading,,2606,2612,2608,49.13,48.69,0.001428973,0,0
2171,main,Inertial,inertial,set_heading,,8.791496,0
2172,main,Odometry,odometry,reset,,2606,2612,2608,49.13,48.69,8.791496,512.5748,1656.249
2482,t55306412,Motor,intake_1st_stage,set_velocity,,470,1
2482,t55306412,Motor,intake_2nd_stage,set_velocity,,470,1
2483,t55306412,Odometry,odometry,compute_position_with_heading,,2922,2929,2916,49.13,48.69,8.813071,512.5748,1656.249
2489,t55306412,Odometry,odometry,compute_position_with_heading,,2922,2929,2916,49.13,48.69,8.813071,512.5748,1656.249
2538,t55306412,Tank,tank,arcade_args,,0,-50,-50,-50
2538,t55306412,PIDDriver,pid_driver,step,,0,-1000,0,-1000,-1000,0,-50,0,0
2560,t55306412,Odometry,odometry,compute_position_with_heading,,3001,3008,2995,49.13,48.69,8.821432,512.5748,1656.249
2588,t55306412,Tank,tank,arcade_args,,0,-50,-50,-50
2588,t55306412,PIDDriver,pid_driver,step,,1,-1000,0,-1000,-2000,0,-50,0,0
2615,t55306412,Odometry,odometry,compute_position_with_heading,,3040,3047,3045,49.13,48.69,8.828696,512.5748,1656.249
2638,t55306412,Tank,tank,arcade_args,,0,-50,-50,-50
2638,t55306412,PIDDriver,pid_driver,step,,2,-1000,0,-1000,-3000,0,-50,0,0
2660,t55306412,Odometry,odometry,compute_position_with_heading,,3080,3087,3085,49.13,48.69,8.89997,512.5748,1656.249
2688,t55306412,Tank,tank,arcade_args,,0,-50,-50,-50
2688,t55306412,PIDDriver,pid_driver,step,,3,-1000,0,-1000,-4000,0,-50,0,0
2714,t55306412,Odometry,odometry,compute_position_with_heading,,3139,3146,3144,49.65,37.44,9.321937,511.8019,1649.428
2738,t55306412,Tank,tank,arcade_args,,0,-50,-50,-50
2738,t55306412,PIDDriver,pid_driver,step,,4,-1000,-6.857508,-993.1425,-93.143,6.857483,-50,0,0
