timestamp,thread,cls,name,method,tag,arg_0,arg_1,arg_2,arg_3,arg_4,arg_5,arg_6,arg_7,arg_8,arg_9,arg_10,arg_11,arg_12,arg_13,arg_14,arg_15,arg_16,arg_17,arg_18,arg_19
53,main,Inertial,inertial,state,,1,514,0,0,1,0,0,0,1.464888,-2.136296,0.3051851,0.01721191,0.1008301,1.015137,1
55,main,Inertial,inertial,calibrate,
432,t56191124,Odometry,odometry,compute_position_with_heading,,944,939,892,349.62,337.76,0,0,0
433,t56191124,Tank,tank,arcade_args,,14,0,14,-14
472,t56191124,Odometry,odometry,compute_position_with_heading,,983,978,931,349.62,337.76,0,0,0
483,t56191124,Tank,tank,arcade_args,,41,0,41,-41
522,t56191124,Odometry,odometry,compute_position_with_heading,,1043,1038,981,349.62,337.76,0,0,0
533,t56191124,Tank,tank,arcade_args,,79,0,79,-79
582,t56191124,Odometry,odometry,compute_position_with_heading,,1102,1097,1040,349.62,337.76,0,0,0
583,t56191124,Tank,tank,arcade_args,,100,0,100,-100
662,t56191124,Odometry,odometry,compute_position_with_heading,,1181,1176,1120,349.45,337.76,0,-0.1036141,-4.529118e-09
663,t56191124,Tank,tank,arcade_args,,0,0,0,0
952,t56191124,Odometry,odometry,compute_position_with_heading,,1458,1453,1408,343.82,350.59,0,-3.535419,7.820598
953,t56191124,Tank,tank,arcade_args,,1,0,1,-1
992,t56191124,Odometry,odometry,compute_position_with_heading,,1497,1493,1448,343.82,350.59,0,-3.535419,7.820598
1003,t56191124,Tank,tank,arcade_args,,30,0,30,-30
1032,t56191124,Odometry,odometry,compute_position_with_heading,,1537,1533,1487,343.82,350.59,0,-3.535419,7.820598
1053,t56191124,Tank,tank,arcade_args,,80,0,80,-80
1063,t56191124,Odometry,odometry,compute_position_with_heading,,1576,1572,1517,343.82,350.59,0,-3.535419,7.820598
1103,t56191124,Tank,tank,arcade_args,,87,0,87,-87
1143,t56191124,Odometry,odometry,compute_position_with_heading,,1655,1651,1596,343.65,351.47,0,-3.639052,8.357011
1153,t56191124,Tank,tank,arcade_args,,0,0,0,0
1413,t56191124,Odometry,odometry,compute_position_with_heading,,1912,1909,1864,334.95,357.8,0,-8.94218,12.21549
1414,t56191124,Tank,tank,arcade_args,,3,0,3,-3
1453,t56191124,Odometry,odometry,compute_position_with_heading,,1951,1948,1904,334.95,357.8,0,-8.94218,12.21549
1464,t56191124,Tank,tank,arcade_args,,3,0,3,-3
1493,t56191124,Odometry,odometry,compute_position_with_heading,,1991,1988,1944,334.95,357.8,0,-8.94218,12.21549
1514,t56191124,Tank,tank,arcade_args,,3,0,3,-3
1553,t56191124,Odometry,odometry,compute_position_with_heading,,2050,2047,2004,334.95,357.8,0,-8.94218,12.21549
1564,t56191124,Tank,tank,arcade_args,,1,0,1,-1
1633,t56191124,Odometry,odometry,compute_position_with_heading,,2129,2127,2083,334.95,357.8,0,-8.94218,12.21549
1639,t56191124,Tank,tank,arcade_args,,0,0,0,0
1694,t56191124,Odometry,odometry,compute_position_with_heading,,2189,2186,2143,334.95,357.8,0,-8.94218,12.21549
1695,t56191124,Tank,tank,arcade_args,,1,0,1,-1
1764,t56191124,Odometry,odometry,compute_position_with_heading,,2268,2265,2212,334.95,357.8,0,-8.94218,12.21549
1765,t56191124,Tank,tank,arcade_args,,0,0,0,0
1914,t55666836,Odometry,odometry,compute_position_with_heading,,2406,2404,2351,334.95,357.8,0,-8.94218,12.21549
1919,t55666836,Tank,tank,arcade_args,,0,-14,-14,-14
1974,t55666836,Odometry,odometry,compute_position_with_heading,,2465,2463,2411,334.95,357.8,0,-8.94218,12.21549
1975,t55666836,Tank,tank,arcade_args,,0,-100,-100,-100
2134,t55666836,Odometry,odometry,compute_position_with_heading,,2623,2622,2570,334.95,345.14,359.8791,-8.942183,12.21809
2135,t55666836,Tank,tank,arcade_args,,0,-77,-77,-77
2160,main,Inertial,inertial,state,,1,2590,359.7712,-0.2288057,0,-0.7170621,0.01482212,359.7712,-2.533036,2.807703,5.218665,0.02880859,-0.376709,1.030396,1
2167,t55666836,Odometry,odometry,compute_position_with_heading,,2663,2661,2600,334.86,315.09,359.7243,-8.933657,-6.099173
2166,main,Gps,gps,state,,1,2607,332.319,332.319,-967.392,611.9851,99,0,0.7897654,0.2968959,-27.68093,0.6714072,-7.354961,9.582812,-0.2734375,-0.3690186,-0.9844971,1
2170,main,Odometry,odometry,compute_position_with_heading,,2663,2661,2600,334.86,315.09,359.7243,-8.933657,-6.099173
2185,main,Inertial,inertial,set_heading,,332.319,0
2185,t55666836,Tank,tank,arcade_args,,0,0,0,0
2189,main,Odometry,odometry,reset,,2683,2681,2620,334.86,315.09,332.319,-967.392,611.9851
